transaction_id,account_id,merchant_id,amount,currency,timestamp,channel,status,location,country,is_fraud,fraud_pattern
T00801,A0017,M0011,22.79,AUD,2024-01-22T20:16:07.732463,pos,completed,New York,US,False,
T00802,A0088,M0026,24.23,AUD,2024-06-07T20:47:17.099818,atm,failed,Singapore,SG,False,
T00803,A0132,M0020,108.68,AUD,2024-06-16T17:17:23.408451,mobile,completed,Sydney,AU,False,
T00804,A0029,M0004,146.26,AUD,2024-06-04T08:50:05.676433,online,completed,Sydney,AU,False,
T00805,A0011,M0017,3.69,AUD,2024-06-06T15:03:25.184596,atm,completed,London,UK,False,
T00806,A0075,M0023,25.95,AUD,2024-05-12T14:12:19.540961,online,completed,Perth,AU,False,
T00807,A0094,M0011,70.05,AUD,2024-02-06T13:00:41.741489,mobile,completed,New York,US,False,
T00808,A0002,M0008,122.67,AUD,2024-02-21T21:40:40.998007,pos,completed,Melbourne,AU,False,
T00809,A0096,M0023,75.23,AUD,2024-04-30T08:44:21.794460,pos,completed,Perth,AU,False,
T00810,A0136,M0014,65.75,AUD,2024-03-18T14:48:23.230866,mobile,failed,Lagos,NG,False,
T00811,A0133,M0026,19.8,AUD,2024-05-09T21:21:58.305901,wire,pending,Singapore,SG,False,
T00812,A0022,M0011,159.2,AUD,2024-04-26T02:31:38.054259,wire,completed,New York,US,False,
T00813,A0134,M0010,7.73,AUD,2024-05-06T20:14:00.505302,atm,completed,Sydney,AU,False,
T00814,A0081,M0030,5.18,AUD,2024-06-11T22:30:20.947965,wire,pending,Perth,AU,False,
T00815,A0104,M0015,461.61,AUD,2024-04-23T00:13:06.429492,wire,completed,Lagos,NG,False,
T00816,A0089,M0029,205.95,AUD,2024-05-20T08:20:20.592241,atm,completed,New York,US,False,
T00817,A0138,M0011,14.8,AUD,2024-06-08T06:10:46.836037,wire,reversed,New York,US,False,
T00818,A0073,M0007,5.1,AUD,2024-04-04T08:40:58.793021,pos,completed,Singapore,SG,False,
T00819,A0139,M0019,1.71,AUD,2024-02-25T00:19:27.975961,mobile,reversed,New York,US,False,
T00820,A0029,M0024,7.81,AUD,2024-04-23T11:38:33.102201,atm,completed,Brisbane,AU,False,
T00821,A0032,M0015,6.82,AUD,2024-03-23T00:28:16.555581,pos,completed,Lagos,NG,False,
T00822,A0149,M0019,296.26,AUD,2024-02-12T07:47:30.579479,atm,completed,New York,US,False,
T00823,A0147,M0022,10.06,AUD,2024-05-13T11:45:12.698321,online,completed,London,UK,False,
T00824,A0150,M0007,93.74,AUD,2024-01-18T17:39:32.907739,mobile,completed,Singapore,SG,False,
T00825,A0021,M0003,30.32,AUD,2024-03-07T20:12:50.672360,wire,completed,New York,US,False,
T00826,A0144,M0017,53.38,AUD,2024-06-29T08:50:49.750821,mobile,completed,London,UK,False,
T00827,A0107,M0027,8.13,AUD,2024-03-28T17:48:59.631162,mobile,completed,New York,US,False,
T00828,A0132,M0028,40.3,AUD,2024-03-23T10:23:53.634932,online,completed,Brisbane,AU,False,
T00829,A0144,M0012,74.83,AUD,2024-03-07T21:28:53.160739,atm,completed,Brisbane,AU,False,
T00830,A0040,M0004,15.06,AUD,2024-05-23T04:59:19.958820,pos,completed,Sydney,AU,False,
T00831,A0108,M0002,120.81,AUD,2024-02-21T07:26:49.598149,pos,completed,Singapore,SG,False,
T00832,A0126,M0001,10.04,AUD,2024-06-06T13:07:58.339633,mobile,completed,Singapore,SG,False,
T00833,A0080,M0019,28.56,AUD,2024-03-09T07:00:56.370603,wire,completed,New York,US,False,
T00834,A0036,M0017,107.64,AUD,2024-04-30T18:24:24.896360,pos,failed,London,UK,False,
T00835,A0084,M0003,208.44,AUD,2024-03-15T03:25:31.630454,pos,pending,New York,US,False,
T00836,A0087,M0018,28.16,AUD,2024-01-17T00:34:25.851591,pos,completed,Singapore,SG,False,
T00837,A0147,M0021,266.04,AUD,2024-04-11T13:10:36.042378,online,completed,Sydney,AU,False,
T00838,A0022,M0007,256.0,AUD,2024-05-17T03:04:48.985643,wire,completed,Singapore,SG,False,
T00839,A0122,M0017,5.58,AUD,2024-06-09T15:58:36.912181,mobile,completed,London,UK,False,
T00840,A0137,M0020,13.47,AUD,2024-03-29T22:57:31.995718,online,completed,Sydney,AU,False,
T00841,A0047,M0014,4.16,AUD,2024-03-10T03:27:20.562125,online,completed,Lagos,NG,False,
T00842,A0026,M0018,14.91,AUD,2024-02-16T06:07:43.888734,online,completed,Singapore,SG,False,
T00843,A0105,M0022,5.66,AUD,2024-02-28T21:03:46.023216,online,completed,London,UK,False,
T00844,A0077,M0013,98.52,AUD,2024-06-19T10:12:45.813903,online,completed,Perth,AU,False,
T00845,A0062,M0025,43.02,AUD,2024-04-02T01:27:02.924755,wire,completed,New York,US,False,
T00846,A0030,M0009,6.11,AUD,2024-03-14T16:20:24.568221,mobile,completed,Singapore,SG,False,
T00847,A0060,M0030,98.27,AUD,2024-06-23T09:20:02.558175,online,completed,Perth,AU,False,
T00848,A0143,M0021,77.04,AUD,2024-03-14T14:54:15.417502,online,completed,Sydney,AU,False,
T00849,A0129,M0007,65.3,AUD,2024-04-07T19:40:13.058572,pos,completed,Singapore,SG,False,
T00850,A0138,M0014,280.06,AUD,2024-01-08T13:32:41.260960,mobile,reversed,Lagos,NG,False,
T00851,A0075,M0021,185.58,AUD,2024-04-18T05:08:15.045068,mobile,reversed,Sydney,AU,False,
T00852,A0055,M0019,87.87,AUD,2024-01-30T05:11:32.746434,wire,completed,New York,US,False,
T00853,A0077,M0003,25.9,AUD,2024-01-26T06:38:26.755696,wire,reversed,New York,US,False,
T00854,A0111,M0007,10.21,AUD,2024-03-03T00:24:27.192342,atm,reversed,Singapore,SG,False,
T00855,A0116,M0009,18.11,AUD,2024-04-18T12:17:14.534530,online,pending,Singapore,SG,False,
T00856,A0035,M0021,305.51,AUD,2024-01-01T18:35:20.586952,online,completed,Sydney,AU,False,
T00857,A0106,M0018,106.68,AUD,2024-05-22T12:03:14.186152,online,completed,Singapore,SG,False,
T00858,A0114,M0022,17.49,AUD,2024-03-11T00:02:47.380832,online,completed,London,UK,False,
T00859,A0095,M0030,262.95,AUD,2024-05-03T04:19:41.180117,atm,completed,Perth,AU,False,
T00860,A0078,M0026,59.48,AUD,2024-03-30T09:06:17.529768,atm,completed,Singapore,SG,False,
T00861,A0127,M0029,96.18,AUD,2024-01-02T06:59:46.241657,mobile,completed,New York,US,False,
T00862,A0072,M0019,33.14,AUD,2024-02-05T01:44:16.788388,wire,completed,New York,US,False,
T00863,A0145,M0006,9.88,AUD,2024-04-13T03:39:35.621050,pos,failed,Singapore,SG,False,
T00864,A0071,M0007,69.26,AUD,2024-06-08T20:11:41.317295,online,pending,Singapore,SG,False,
T00865,A0014,M0028,162.68,AUD,2024-06-29T02:44:33.123608,atm,completed,Brisbane,AU,False,
T00866,A0133,M0015,32.5,AUD,2024-01-08T20:48:37.968515,pos,completed,Lagos,NG,False,
T00867,A0108,M0018,29.79,AUD,2024-02-05T05:22:39.928839,online,failed,Singapore,SG,False,
T00868,A0007,M0024,5.37,AUD,2024-06-22T08:34:39.237361,pos,completed,Brisbane,AU,False,
T00869,A0085,M0010,5.98,AUD,2024-01-05T08:21:29.568918,atm,completed,Sydney,AU,False,
T00870,A0064,M0004,8.84,AUD,2024-05-30T16:27:21.868234,atm,completed,Sydney,AU,False,
T00871,A0061,M0003,147.25,AUD,2024-05-18T07:14:39.084338,mobile,completed,New York,US,False,
T00872,A0022,M0002,131.35,AUD,2024-06-10T02:31:25.505454,online,completed,Singapore,SG,False,
T00873,A0016,M0030,49.46,AUD,2024-01-19T10:20:20.455295,online,completed,Perth,AU,False,
T00874,A0076,M0028,25.28,AUD,2024-05-16T02:31:43.773214,pos,failed,Brisbane,AU,False,
T00875,A0003,M0015,10.31,AUD,2024-06-08T06:27:05.038385,wire,completed,Lagos,NG,False,
T00876,A0007,M0015,36.09,AUD,2024-01-20T13:10:50.255176,online,completed,Lagos,NG,False,
T00877,A0018,M0019,69.33,AUD,2024-04-13T18:02:00.617525,wire,completed,New York,US,False,
T00878,A0108,M0016,76.14,AUD,2024-02-14T00:15:15.709968,online,completed,New York,US,False,
T00879,A0080,M0019,1.25,AUD,2024-05-16T12:59:56.654160,atm,completed,New York,US,False,
T00880,A0139,M0025,8.37,AUD,2024-04-19T04:51:47.891721,atm,completed,New York,US,False,
T00881,A0003,M0017,57.58,AUD,2024-01-11T08:59:16.277182,wire,completed,London,UK,False,
T00882,A0144,M0028,8.19,AUD,2024-06-25T17:57:46.058593,pos,completed,Brisbane,AU,False,
T00883,A0088,M0007,102.74,AUD,2024-06-26T17:28:28.643918,wire,completed,Singapore,SG,False,
T00884,A0149,M0019,27.12,AUD,2024-03-23T05:29:17.866085,online,completed,New York,US,False,
T00885,A0001,M0021,15.79,AUD,2024-04-22T22:18:30.802903,pos,completed,Sydney,AU,False,
T00886,A0085,M0026,61.68,AUD,2024-02-03T08:21:29.379837,online,completed,Singapore,SG,False,
T00887,A0019,M0012,19.39,AUD,2024-04-16T00:13:18.079405,atm,completed,Brisbane,AU,False,
T00888,A0008,M0007,15.59,AUD,2024-06-09T06:06:01.458621,pos,completed,Singapore,SG,False,
T00889,A0142,M0008,10.25,AUD,2024-01-21T02:02:57.758734,pos,completed,Melbourne,AU,False,
T00890,A0062,M0012,216.79,AUD,2024-06-19T08:24:23.999917,wire,failed,Brisbane,AU,False,
T00891,A0017,M0004,70.18,AUD,2024-03-09T10:52:52.966798,atm,completed,Sydney,AU,False,
T00892,A0110,M0021,44.46,AUD,2024-04-06T22:04:28.121282,pos,completed,Sydney,AU,False,
T00893,A0014,M0021,90.42,AUD,2024-01-15T17:38:06.204688,mobile,completed,Sydney,AU,False,
T00894,A0017,M0006,35.56,AUD,2024-04-26T18:11:27.150378,wire,completed,Singapore,SG,False,
T00895,A0133,M0015,3.33,AUD,2024-04-05T02:39:58.734953,mobile,completed,Lagos,NG,False,
T00896,A0127,M0016,14.94,AUD,2024-06-15T17:37:43.002128,wire,completed,New York,US,False,
T00897,A0054,M0008,146.01,AUD,2024-02-12T10:10:00.001139,pos,completed,Melbourne,AU,False,
T00898,A0097,M0019,19.07,AUD,2024-05-16T01:02:57.244583,atm,completed,New York,US,False,
T00899,A0091,M0008,45.75,AUD,2024-04-22T10:10:14.020440,mobile,completed,Melbourne,AU,False,
T00900,A0111,M0014,19.24,AUD,2024-02-19T09:59:47.611977,online,completed,Lagos,NG,False,
T00901,A0060,M0009,52.82,AUD,2024-01-15T22:01:33.642767,wire,completed,Singapore,SG,False,
T00902,A0021,M0026,18.25,AUD,2024-01-22T11:08:44.731652,atm,completed,Singapore,SG,False,
T00903,A0052,M0011,13.05,AUD,2024-02-24T18:59:47.369081,atm,completed,New York,US,False,
T00904,A0036,M0028,243.95,AUD,2024-06-14T03:23:22.959208,online,completed,Brisbane,AU,False,
T00905,A0073,M0027,4.36,AUD,2024-02-07T23:41:49.527459,pos,completed,New York,US,False,
T00906,A0142,M0025,23.41,AUD,2024-03-02T15:49:30.652702,online,completed,New York,US,False,
T00907,A0049,M0014,208.73,AUD,2024-02-07T22:26:10.209189,mobile,failed,Lagos,NG,False,
T00908,A0008,M0012,7.2,AUD,2024-03-31T11:07:55.623904,atm,completed,Brisbane,AU,False,
T00909,A0108,M0014,62.86,AUD,2024-05-20T22:25:37.018837,wire,completed,Lagos,NG,False,
T00910,A0006,M0019,12.88,AUD,2024-04-19T03:26:38.768485,wire,completed,New York,US,False,
T00911,A0101,M0013,12.19,AUD,2024-04-06T17:49:37.498090,pos,completed,Perth,AU,False,
T00912,A0085,M0019,20.38,AUD,2024-05-02T03:42:09.995419,pos,completed,New York,US,False,
T00913,A0126,M0001,125.32,AUD,2024-02-12T04:19:23.759437,wire,completed,Singapore,SG,False,
T00914,A0015,M0012,34.68,AUD,2024-06-04T14:34:07.381216,mobile,completed,Brisbane,AU,False,
T00915,A0029,M0005,38.24,AUD,2024-01-13T10:42:23.154550,pos,completed,Melbourne,AU,False,
T00916,A0053,M0010,20.48,AUD,2024-03-26T22:26:39.931716,wire,completed,Sydney,AU,False,
T00917,A0080,M0019,3.82,AUD,2024-03-24T01:42:24.350245,pos,completed,New York,US,False,
T00918,A0037,M0015,7.43,AUD,2024-05-26T04:03:57.514765,wire,completed,Lagos,NG,False,
T00919,A0146,M0029,31.99,AUD,2024-01-08T01:47:03.582748,online,completed,New York,US,False,
T00920,A0117,M0012,138.4,AUD,2024-02-23T20:07:02.178918,wire,completed,Brisbane,AU,False,
T00921,A0045,M0014,80.29,AUD,2024-06-13T20:39:32.279952,pos,completed,Lagos,NG,False,
T00922,A0025,M0013,50.79,AUD,2024-06-09T06:47:37.167729,pos,completed,Perth,AU,False,
T00923,A0138,M0010,47.83,AUD,2024-05-11T12:04:48.020811,pos,pending,Sydney,AU,False,
T00924,A0106,M0025,74.75,AUD,2024-03-22T14:51:57.282738,atm,completed,New York,US,False,
T00925,A0012,M0015,64.84,AUD,2024-03-03T04:50:56.813633,mobile,failed,Lagos,NG,False,
T00926,A0102,M0002,118.65,AUD,2024-05-15T12:14:55.193714,mobile,completed,Singapore,SG,False,
T00927,A0022,M0018,102.37,AUD,2024-03-20T05:28:17.568403,mobile,completed,Singapore,SG,False,
T00928,A0042,M0006,195.01,AUD,2024-02-02T01:54:56.906459,online,completed,Singapore,SG,False,
T00929,A0101,M0006,50.98,AUD,2024-03-05T19:31:47.579031,pos,completed,Singapore,SG,False,
T00930,A0137,M0007,29.22,AUD,2024-04-24T21:31:46.373974,wire,completed,Singapore,SG,False,
T00931,A0027,M0013,67.0,AUD,2024-04-18T06:36:14.551291,online,completed,Perth,AU,False,
T00932,A0052,M0030,260.28,AUD,2024-01-12T10:25:00.954459,online,completed,Perth,AU,False,
T00933,A0043,M0024,10.25,AUD,2024-01-20T11:46:42.785014,atm,completed,Brisbane,AU,False,
T00934,A0049,M0020,8.89,AUD,2024-06-18T22:40:57.008673,online,completed,Sydney,AU,False,
T00935,A0028,M0012,15.52,AUD,2024-04-29T02:11:08.287738,atm,completed,Brisbane,AU,False,
T00936,A0095,M0002,10.59,AUD,2024-02-24T13:51:53.194036,wire,completed,Singapore,SG,False,
T00937,A0027,M0023,79.11,AUD,2024-06-22T14:02:48.320942,wire,completed,Perth,AU,False,
T00938,A0100,M0022,13.25,AUD,2024-05-17T20:53:43.919963,atm,reversed,London,UK,False,
T00939,A0124,M0003,13.91,AUD,2024-04-15T21:24:01.282388,mobile,completed,New York,US,False,
T00940,A0060,M0017,7.89,AUD,2024-06-11T07:36:35.381290,atm,completed,London,UK,False,
T00941,A0110,M0025,18.66,AUD,2024-01-25T21:32:27.662122,mobile,completed,New York,US,False,
T00942,A0039,M0013,289.65,AUD,2024-06-20T04:53:15.016253,atm,completed,Perth,AU,False,
T00943,A0082,M0021,92.44,AUD,2024-05-27T02:24:52.518990,online,completed,Sydney,AU,False,
T00944,A0085,M0011,10.47,AUD,2024-06-13T02:24:34.771278,pos,completed,New York,US,False,
T00945,A0057,M0020,164.58,AUD,2024-02-03T05:19:17.533307,online,completed,Sydney,AU,False,
T00946,A0126,M0003,13.03,AUD,2024-04-09T08:11:30.494446,pos,completed,New York,US,False,
T00947,A0021,M0014,64.89,AUD,2024-05-10T14:57:03.018464,pos,completed,Lagos,NG,False,
T00948,A0064,M0010,14.87,AUD,2024-04-25T01:03:46.029831,atm,failed,Sydney,AU,False,
T00949,A0124,M0003,141.15,AUD,2024-03-09T08:48:17.176287,mobile,completed,New York,US,False,
T00950,A0130,M0020,249.1,AUD,2024-05-28T08:21:32.189145,mobile,completed,Sydney,AU,False,
T00951,A0098,M0014,282.49,AUD,2024-01-28T15:45:27.329607,pos,completed,Lagos,NG,False,
T00952,A0119,M0010,28.42,AUD,2024-04-19T16:34:26.937539,online,completed,Sydney,AU,False,
T00953,A0121,M0007,13.78,AUD,2024-01-03T07:45:07.483123,wire,completed,Singapore,SG,False,
T00954,A0096,M0016,23.66,AUD,2024-03-12T10:21:29.854569,atm,completed,New York,US,False,
T00955,A0079,M0021,73.34,AUD,2024-05-08T08:27:14.593603,atm,completed,Sydney,AU,False,
T00956,A0099,M0030,26.91,AUD,2024-03-27T11:14:23.369981,atm,completed,Perth,AU,False,
T00957,A0008,M0023,49.42,AUD,2024-04-19T14:00:44.643185,pos,completed,Perth,AU,False,
T00958,A0149,M0022,158.97,AUD,2024-06-14T22:56:20.809815,mobile,completed,London,UK,False,
T00959,A0021,M0017,9.97,AUD,2024-05-05T05:20:20.596741,wire,reversed,London,UK,False,
T00960,A0098,M0019,16.91,AUD,2024-06-07T15:05:01.112703,online,completed,New York,US,False,
T00961,A0009,M0019,2836.41,AUD,2024-05-27T09:00:23.494111,online,completed,New York,US,True,shared_device
T00962,A0009,M0021,262.92,AUD,2024-05-06T12:29:42.284610,online,completed,Sydney,AU,True,shared_device
T00963,A0009,M0005,7782.69,AUD,2024-01-18T12:48:22.149709,mobile,completed,Melbourne,AU,True,shared_device
T00964,A0009,M0018,1872.22,AUD,2024-05-12T16:20:07.701947,mobile,completed,Singapore,SG,True,shared_device
T00965,A0009,M0016,1983.45,AUD,2024-02-05T20:12:04.239168,online,completed,New York,US,True,shared_device
T00966,A0009,M0017,778.02,AUD,2024-02-03T14:24:41.952906,online,completed,London,UK,True,shared_device
T00967,A0009,M0017,9042.28,AUD,2024-02-16T22:37:29.010746,mobile,completed,London,UK,True,shared_device
T00968,A0009,M0027,6437.05,AUD,2024-01-20T18:20:42.085831,online,completed,New York,US,True,shared_device
T00969,A0009,M0021,829.77,AUD,2024-01-23T13:37:00.407356,online,completed,Sydney,AU,True,shared_device
T00970,A0009,M0022,7653.23,AUD,2024-03-28T19:41:03.367009,online,completed,London,UK,True,shared_device
T00971,A0009,M0005,7934.23,AUD,2024-04-30T10:09:35.917111,online,completed,Melbourne,AU,True,shared_device
T00972,A0009,M0023,3881.52,AUD,2024-05-23T07:31:14.574411,mobile,completed,Perth,AU,True,shared_device
T00973,A0009,M0022,6122.84,AUD,2024-05-17T00:01:26.958291,mobile,completed,London,UK,True,shared_device
T00974,A0009,M0019,8205.1,AUD,2024-06-29T21:35:22.803247,mobile,failed,New York,US,True,shared_device
T00975,A0027,M0019,8101.45,AUD,2024-06-07T00:38:54.117149,online,completed,New York,US,True,shared_device
T00976,A0027,M0021,8902.11,AUD,2024-05-11T06:21:23.376639,online,completed,Sydney,AU,True,shared_device
T00977,A0027,M0013,2938.78,AUD,2024-06-06T06:57:32.197437,online,completed,Perth,AU,True,shared_device
T00978,A0027,M0027,8724.56,AUD,2024-05-04T04:47:13.869432,mobile,failed,New York,US,True,shared_device
T00979,A0027,M0005,9583.96,AUD,2024-06-27T11:58:19.291307,mobile,completed,Melbourne,AU,True,shared_device
T00980,A0027,M0019,9702.06,AUD,2024-06-07T02:11:57.956510,mobile,failed,New York,US,True,shared_device
T00981,A0027,M0017,4121.62,AUD,2024-04-19T19:46:42.754377,online,completed,London,UK,True,shared_device
T00982,A0027,M0022,8599.58,AUD,2024-06-27T14:58:10.694721,online,failed,London,UK,True,shared_device
T00983,A0027,M0018,7177.03,AUD,2024-04-19T21:33:46.900490,online,completed,Singapore,SG,True,shared_device
T00984,A0027,M0013,6796.01,AUD,2024-02-24T13:03:25.332749,mobile,completed,Perth,AU,True,shared_device
T00985,A0027,M0022,4925.25,AUD,2024-06-21T20:44:33.027237,online,completed,London,UK,True,shared_device
T00986,A0071,M0013,9934.94,AUD,2024-01-20T02:09:36.998551,online,completed,Perth,AU,True,shared_device
T00987,A0071,M0019,7709.83,AUD,2024-06-12T09:06:18.597286,online,failed,New York,US,True,shared_device
T00988,A0071,M0022,6771.89,AUD,2024-06-21T05:19:58.270086,online,completed,London,UK,True,shared_device
T00989,A0071,M0022,6979.49,AUD,2024-01-17T08:52:44.332433,online,completed,London,UK,True,shared_device
T00990,A0071,M0027,3563.61,AUD,2024-01-12T16:54:48.858751,mobile,failed,New York,US,True,shared_device
T00991,A0071,M0023,4482.23,AUD,2024-06-23T21:22:52.677945,online,completed,Perth,AU,True,shared_device
T00992,A0071,M0013,1291.55,AUD,2024-02-22T16:00:06.939113,mobile,failed,Perth,AU,True,shared_device
T00993,A0073,M0013,1448.69,AUD,2024-04-13T16:24:45.566500,mobile,reversed,Perth,AU,True,shared_device
T00994,A0073,M0027,3245.83,AUD,2024-05-13T09:10:16.740685,online,completed,New York,US,True,shared_device
T00995,A0073,M0021,3777.23,AUD,2024-02-27T20:31:44.921108,online,completed,Sydney,AU,True,shared_device
T00996,A0073,M0027,1244.54,AUD,2024-04-16T22:19:51.135683,online,completed,New York,US,True,shared_device
T00997,A0073,M0022,8198.25,AUD,2024-02-27T04:23:00.678157,mobile,completed,London,UK,True,shared_device
T00998,A0073,M0022,1644.77,AUD,2024-05-03T01:50:13.653121,mobile,completed,London,UK,True,shared_device
T00999,A0073,M0005,3227.14,AUD,2024-04-18T09:32:09.812873,online,completed,Melbourne,AU,True,shared_device
T01000,A0073,M0027,8321.14,AUD,2024-03-27T13:39:36.909186,mobile,completed,New York,US,True,shared_device
T01001,A0099,M0019,7224.31,AUD,2024-01-28T15:20:18.606850,online,failed,New York,US,True,shared_device
T01002,A0099,M0005,7805.18,AUD,2024-06-16T02:11:51.797532,mobile,failed,Melbourne,AU,True,shared_device
T01003,A0099,M0018,6660.65,AUD,2024-06-27T04:11:17.416038,online,reversed,Singapore,SG,True,shared_device
T01004,A0099,M0023,4339.89,AUD,2024-03-12T00:05:18.705056,mobile,reversed,Perth,AU,True,shared_device
T01005,A0099,M0021,5372.88,AUD,2024-03-11T18:46:41.099753,mobile,completed,Sydney,AU,True,shared_device
T01006,A0099,M0017,5570.5,AUD,2024-05-06T21:36:57.835152,online,completed,London,UK,True,shared_device
T01007,A0099,M0027,730.41,AUD,2024-06-05T17:16:33.581447,mobile,completed,New York,US,True,shared_device
T01008,A0099,M0016,4530.46,AUD,2024-04-14T11:10:18.425280,mobile,completed,New York,US,True,shared_device
T01009,A0099,M0016,8082.71,AUD,2024-02-07T23:13:30.007478,online,failed,New York,US,True,shared_device
T01010,A0099,M0005,8590.18,AUD,2024-03-06T13:30:31.581014,online,failed,Melbourne,AU,True,shared_device
T01011,A0099,M0016,9830.47,AUD,2024-03-09T03:45:30.107274,online,completed,New York,US,True,shared_device
T01012,A0110,M0022,714.23,AUD,2024-02-02T12:19:30.820964,mobile,completed,London,UK,True,shared_device
T01013,A0110,M0016,4159.14,AUD,2024-04-23T11:34:07.472694,online,completed,New York,US,True,shared_device
T01014,A0110,M0021,6942.24,AUD,2024-03-29T10:35:27.177006,online,failed,Sydney,AU,True,shared_device
T01015,A0110,M0021,9913.41,AUD,2024-05-20T10:17:29.659891,online,completed,Sydney,AU,True,shared_device
T01016,A0110,M0021,6601.32,AUD,2024-02-19T19:32:18.523941,mobile,completed,Sydney,AU,True,shared_device
T01017,A0110,M0013,4994.34,AUD,2024-01-15T22:58:30.313212,online,completed,Perth,AU,True,shared_device
T01018,A0120,M0022,7504.52,AUD,2024-02-19T13:03:38.021899,online,completed,London,UK,True,shared_device
T01019,A0120,M0021,1427.32,AUD,2024-02-24T00:05:25.367893,mobile,completed,Sydney,AU,True,shared_device
T01020,A0120,M0023,8166.11,AUD,2024-02-03T11:09:41.407877,online,completed,Perth,AU,True,shared_device
T01021,A0120,M0023,5394.86,AUD,2024-05-21T19:24:48.491898,online,completed,Perth,AU,True,shared_device
T01022,A0120,M0027,8224.51,AUD,2024-04-07T13:20:12.757923,online,completed,New York,US,True,shared_device
T01023,A0120,M0017,8996.5,AUD,2024-06-23T18:55:06.433856,online,completed,London,UK,True,shared_device
T01024,A0120,M0016,4582.88,AUD,2024-01-01T23:07:38.884810,mobile,completed,New York,US,True,shared_device
T01025,A0120,M0016,6595.88,AUD,2024-04-14T02:09:07.172996,online,completed,New York,US,True,shared_device
T01026,A0120,M0005,1422.23,AUD,2024-01-16T07:32:50.152281,mobile,completed,Melbourne,AU,True,shared_device
T01027,A0120,M0023,9775.61,AUD,2024-02-01T01:26:39.459754,online,completed,Perth,AU,True,shared_device
T01028,A0120,M0005,5290.54,AUD,2024-06-20T06:21:22.649209,mobile,failed,Melbourne,AU,True,shared_device
T01029,A0120,M0022,5006.34,AUD,2024-01-26T07:31:49.157613,mobile,completed,London,UK,True,shared_device
T01030,A0120,M0019,5203.79,AUD,2024-04-19T17:12:42.292867,online,failed,New York,US,True,shared_device
T01031,A0120,M0005,2043.12,AUD,2024-02-12T21:57:50.201028,mobile,completed,Melbourne,AU,True,shared_device
T01032,A0140,M0027,5999.47,AUD,2024-04-09T22:11:41.289148,mobile,completed,New York,US,True,shared_device
T01033,A0140,M0027,5588.52,AUD,2024-03-17T09:13:59.561543,mobile,completed,New York,US,True,shared_device
T01034,A0140,M0016,1015.89,AUD,2024-03-13T09:51:28.539143,mobile,failed,New York,US,True,shared_device
T01035,A0140,M0016,891.47,AUD,2024-04-06T23:58:06.111827,mobile,reversed,New York,US,True,shared_device
T01036,A0140,M0017,5723.69,AUD,2024-05-09T07:32:56.185957,online,completed,London,UK,True,shared_device
T01037,A0140,M0016,7920.28,AUD,2024-02-27T06:16:09.532707,mobile,completed,New York,US,True,shared_device
T01038,A0140,M0027,2847.23,AUD,2024-02-14T19:07:47.810103,online,failed,New York,US,True,shared_device
T01039,A0140,M0021,6473.74,AUD,2024-01-12T22:31:38.842587,mobile,completed,Sydney,AU,True,shared_device
T01040,A0143,M0017,1159.88,AUD,2024-02-19T12:43:17.911983,online,completed,London,UK,True,shared_device
T01041,A0143,M0013,1410.33,AUD,2024-05-21T16:11:41.422038,mobile,completed,Perth,AU,True,shared_device
T01042,A0143,M0022,3619.22,AUD,2024-01-18T07:01:41.450849,mobile,completed,London,UK,True,shared_device
T01043,A0143,M0027,670.04,AUD,2024-01-18T22:20:36.117662,mobile,completed,New York,US,True,shared_device
T01044,A0143,M0021,8099.63,AUD,2024-02-02T16:50:28.577348,mobile,completed,Sydney,AU,True,shared_device
T01045,A0143,M0016,6929.25,AUD,2024-02-16T21:21:40.028978,online,failed,New York,US,True,shared_device
T01046,A0143,M0016,7407.14,AUD,2024-03-09T13:30:36.313287,online,completed,New York,US,True,shared_device
T01047,A0143,M0019,2641.29,AUD,2024-05-08T01:23:25.776257,mobile,failed,New York,US,True,shared_device
T01048,A0143,M0016,3669.21,AUD,2024-03-20T10:50:32.192559,mobile,completed,New York,US,True,shared_device
T01049,A0028,M0023,8837.6,AUD,2024-06-19T10:38:41.744612,online,completed,Perth,AU,True,ip_rotation
T01050,A0028,M0013,4183.84,AUD,2024-06-20T11:44:34.775213,mobile,completed,Perth,AU,True,ip_rotation
T01051,A0028,M0013,2552.36,AUD,2024-01-14T21:09:19.133799,online,completed,Perth,AU,True,ip_rotation
T01052,A0028,M0005,3001.34,AUD,2024-01-16T07:26:15.953938,mobile,completed,Melbourne,AU,True,ip_rotation
T01053,A0028,M0005,4355.04,AUD,2024-06-23T03:39:01.955777,online,completed,Melbourne,AU,True,ip_rotation
T01054,A0028,M0023,6832.39,AUD,2024-05-04T00:10:09.758997,online,completed,Perth,AU,True,ip_rotation
T01055,A0028,M0027,8347.69,AUD,2024-02-04T10:09:33.527229,online,failed,New York,US,True,ip_rotation
T01056,A0028,M0023,2593.42,AUD,2024-05-15T16:33:27.309087,online,failed,Perth,AU,True,ip_rotation
T01057,A0028,M0016,8842.92,AUD,2024-05-02T02:07:27.478528,online,completed,New York,US,True,ip_rotation
T01058,A0030,M0023,698.88,AUD,2024-03-04T22:41:54.318008,mobile,completed,Perth,AU,True,ip_rotation
T01059,A0030,M0019,3511.99,AUD,2024-06-24T12:30:00.667438,online,completed,New York,US,True,ip_rotation
