~id,~from,~to,~label,timestamp
R02499,T01166,M0022,PURCHASED_AT,2024-01-19T21:32:49.924117
R02500,T01167,A0070,INITIATED_BY,2024-01-19T21:42:49.924117
R02501,T01167,M0005,PURCHASED_AT,2024-01-19T21:42:49.924117
R02502,T01168,A0091,INITIATED_BY,2024-05-16T02:05:10.166456
R02503,T01168,M0019,PURCHASED_AT,2024-05-16T02:05:10.166456
R02504,T01169,A0091,INITIATED_BY,2024-05-16T02:04:10.166456
R02505,T01169,M0023,PURCHASED_AT,2024-05-16T02:04:10.166456
R02506,T01170,A0091,INITIATED_BY,2024-05-16T02:16:10.166456
R02507,T01170,M0021,PURCHASED_AT,2024-05-16T02:16:10.166456
R02508,T01171,A0091,INITIATED_BY,2024-05-16T02:22:10.166456
R02509,T01171,M0016,PURCHASED_AT,2024-05-16T02:22:10.166456
R02510,T01172,A0091,INITIATED_BY,2024-05-16T02:29:10.166456
R02511,T01172,M0017,PURCHASED_AT,2024-05-16T02:29:10.166456
R02512,T01173,A0091,INITIATED_BY,2024-05-16T02:17:10.166456
R02513,T01173,M0016,PURCHASED_AT,2024-05-16T02:17:10.166456
R02514,T01174,A0091,INITIATED_BY,2024-05-16T02:11:10.166456
R02515,T01174,M0016,PURCHASED_AT,2024-05-16T02:11:10.166456
R02516,T01175,A0091,INITIATED_BY,2024-05-16T02:08:10.166456
R02517,T01175,M0021,PURCHASED_AT,2024-05-16T02:08:10.166456
R02518,T01176,A0091,INITIATED_BY,2024-05-16T02:21:10.166456
R02519,T01176,M0027,PURCHASED_AT,2024-05-16T02:21:10.166456
R02520,T01177,A0091,INITIATED_BY,2024-05-16T02:25:10.166456
R02521,T01177,M0016,PURCHASED_AT,2024-05-16T02:25:10.166456
R02522,T01178,A0109,INITIATED_BY,2024-02-26T18:53:38.520947
R02523,T01178,M0018,PURCHASED_AT,2024-02-26T18:53:38.520947
R02524,T01179,A0109,INITIATED_BY,2024-02-26T18:53:38.520947
R02525,T01179,M0013,PURCHASED_AT,2024-02-26T18:53:38.520947
R02526,T01180,A0109,INITIATED_BY,2024-02-26T18:56:38.520947
R02527,T01180,M0022,PURCHASED_AT,2024-02-26T18:56:38.520947
R02528,T01181,A0109,INITIATED_BY,2024-02-26T18:51:38.520947
R02529,T01181,M0016,PURCHASED_AT,2024-02-26T18:51:38.520947
R02530,T01182,A0109,INITIATED_BY,2024-02-26T19:00:38.520947
R02531,T01182,M0018,PURCHASED_AT,2024-02-26T19:00:38.520947
R02532,T01183,A0109,INITIATED_BY,2024-02-26T19:15:38.520947
R02533,T01183,M0023,PURCHASED_AT,2024-02-26T19:15:38.520947
R02534,T01184,A0109,INITIATED_BY,2024-02-26T19:04:38.520947
R02535,T01184,M0021,PURCHASED_AT,2024-02-26T19:04:38.520947
R02536,T01185,A0109,INITIATED_BY,2024-02-26T19:11:38.520947
R02537,T01185,M0005,PURCHASED_AT,2024-02-26T19:11:38.520947
R02538,T01186,A0109,INITIATED_BY,2024-02-26T18:57:38.520947
R02539,T01186,M0013,PURCHASED_AT,2024-02-26T18:57:38.520947
R02540,T01187,A0109,INITIATED_BY,2024-02-26T19:00:38.520947
R02541,T01187,M0017,PURCHASED_AT,2024-02-26T19:00:38.520947
R02542,T01188,A0109,INITIATED_BY,2024-02-26T19:08:38.520947
R02543,T01188,M0022,PURCHASED_AT,2024-02-26T19:08:38.520947
R02544,T01189,A0109,INITIATED_BY,2024-02-26T19:11:38.520947
R02545,T01189,M0016,PURCHASED_AT,2024-02-26T19:11:38.520947
R02546,T01190,A0004,INITIATED_BY,2024-03-14T13:12:17.729680
R02547,T01190,M0013,PURCHASED_AT,2024-03-14T13:12:17.729680
R02548,T01191,A0004,INITIATED_BY,2024-03-14T00:12:17.729680
R02549,T01191,M0022,PURCHASED_AT,2024-03-14T00:12:17.729680
R02550,T01192,A0004,INITIATED_BY,2024-03-14T02:12:17.729680
R02551,T01192,M0022,PURCHASED_AT,2024-03-14T02:12:17.729680
R02552,T01193,A0004,INITIATED_BY,2024-03-14T17:12:17.729680
R02553,T01193,M0027,PURCHASED_AT,2024-03-14T17:12:17.729680
R02554,T01194,A0004,INITIATED_BY,2024-03-14T06:12:17.729680
R02555,T01194,M0022,PURCHASED_AT,2024-03-14T06:12:17.729680
R02556,T01195,A0004,INITIATED_BY,2024-03-14T10:12:17.729680
R02557,T01195,M0021,PURCHASED_AT,2024-03-14T10:12:17.729680
R02558,T01196,A0004,INITIATED_BY,2024-03-14T10:12:17.729680
R02559,T01196,M0013,PURCHASED_AT,2024-03-14T10:12:17.729680
R02560,T01197,A0004,INITIATED_BY,2024-03-14T19:12:17.729680
R02561,T01197,M0022,PURCHASED_AT,2024-03-14T19:12:17.729680
R02562,T01198,A0015,INITIATED_BY,2024-01-18T15:33:53.400885
R02563,T01198,M0021,PURCHASED_AT,2024-01-18T15:33:53.400885
R02564,T01199,A0015,INITIATED_BY,2024-01-18T20:33:53.400885
R02565,T01199,M0019,PURCHASED_AT,2024-01-18T20:33:53.400885
R02566,T01200,A0015,INITIATED_BY,2024-01-18T16:33:53.400885
R02567,T01200,M0021,PURCHASED_AT,2024-01-18T16:33:53.400885
R02568,T01201,A0015,INITIATED_BY,2024-01-19T08:33:53.400885
R02569,T01201,M0023,PURCHASED_AT,2024-01-19T08:33:53.400885
R02570,T01202,A0015,INITIATED_BY,2024-01-17T18:33:53.400885
R02571,T01202,M0019,PURCHASED_AT,2024-01-17T18:33:53.400885
R02572,T01203,A0023,INITIATED_BY,2024-06-07T06:31:30.209944
R02573,T01203,M0013,PURCHASED_AT,2024-06-07T06:31:30.209944
R02574,T01204,A0023,INITIATED_BY,2024-06-07T03:31:30.209944
R02575,T01204,M0016,PURCHASED_AT,2024-06-07T03:31:30.209944
R02576,T01205,A0023,INITIATED_BY,2024-06-06T13:31:30.209944
R02577,T01205,M0017,PURCHASED_AT,2024-06-06T13:31:30.209944
R02578,T01206,A0023,INITIATED_BY,2024-06-06T09:31:30.209944
R02579,T01206,M0017,PURCHASED_AT,2024-06-06T09:31:30.209944
R02580,T01207,A0023,INITIATED_BY,2024-06-05T11:31:30.209944
R02581,T01207,M0027,PURCHASED_AT,2024-06-05T11:31:30.209944
R02582,T01208,A0023,INITIATED_BY,2024-06-06T19:31:30.209944
R02583,T01208,M0018,PURCHASED_AT,2024-06-06T19:31:30.209944
R02584,T01209,A0023,INITIATED_BY,2024-06-06T13:31:30.209944
R02585,T01209,M0022,PURCHASED_AT,2024-06-06T13:31:30.209944
R02586,T01210,A0023,INITIATED_BY,2024-06-06T20:31:30.209944
R02587,T01210,M0021,PURCHASED_AT,2024-06-06T20:31:30.209944
R02588,T01211,A0023,INITIATED_BY,2024-06-06T16:31:30.209944
R02589,T01211,M0016,PURCHASED_AT,2024-06-06T16:31:30.209944
R02590,T01212,A0023,INITIATED_BY,2024-06-06T21:31:30.209944
R02591,T01212,M0016,PURCHASED_AT,2024-06-06T21:31:30.209944
R02592,T01213,A0023,INITIATED_BY,2024-06-07T03:31:30.209944
R02593,T01213,M0021,PURCHASED_AT,2024-06-07T03:31:30.209944
R02594,T01214,A0023,INITIATED_BY,2024-06-05T16:31:30.209944
R02595,T01214,M0013,PURCHASED_AT,2024-06-05T16:31:30.209944
R02596,T01215,A0086,INITIATED_BY,2024-06-18T12:52:56.575497
R02597,T01215,M0013,PURCHASED_AT,2024-06-18T12:52:56.575497
R02598,T01216,A0086,INITIATED_BY,2024-06-17T09:52:56.575497
R02599,T01216,M0021,PURCHASED_AT,2024-06-17T09:52:56.575497
R02600,T01217,A0086,INITIATED_BY,2024-06-17T08:52:56.575497
R02601,T01217,M0013,PURCHASED_AT,2024-06-17T08:52:56.575497
R02602,T01218,A0086,INITIATED_BY,2024-06-17T22:52:56.575497
R02603,T01218,M0022,PURCHASED_AT,2024-06-17T22:52:56.575497
R02604,T01219,A0086,INITIATED_BY,2024-06-17T10:52:56.575497
R02605,T01219,M0019,PURCHASED_AT,2024-06-17T10:52:56.575497
R02606,T01220,A0086,INITIATED_BY,2024-06-17T15:52:56.575497
R02607,T01220,M0018,PURCHASED_AT,2024-06-17T15:52:56.575497
R02608,T01221,A0086,INITIATED_BY,2024-06-17T22:52:56.575497
R02609,T01221,M0005,PURCHASED_AT,2024-06-17T22:52:56.575497
R02610,T01222,A0086,INITIATED_BY,2024-06-18T05:52:56.575497
R02611,T01222,M0019,PURCHASED_AT,2024-06-18T05:52:56.575497
R02612,T01223,A0086,INITIATED_BY,2024-06-17T23:52:56.575497
R02613,T01223,M0027,PURCHASED_AT,2024-06-17T23:52:56.575497
R02614,T01224,A0086,INITIATED_BY,2024-06-16T23:52:56.575497
R02615,T01224,M0021,PURCHASED_AT,2024-06-16T23:52:56.575497
R02616,T01225,A0086,INITIATED_BY,2024-06-18T18:52:56.575497
R02617,T01225,M0021,PURCHASED_AT,2024-06-18T18:52:56.575497
R02618,T01226,A0086,INITIATED_BY,2024-06-17T10:52:56.575497
R02619,T01226,M0021,PURCHASED_AT,2024-06-17T10:52:56.575497
R02620,T01227,A0086,INITIATED_BY,2024-06-17T21:52:56.575497
R02621,T01227,M0027,PURCHASED_AT,2024-06-17T21:52:56.575497
R02622,T01228,A0086,INITIATED_BY,2024-06-17T16:52:56.575497
R02623,T01228,M0016,PURCHASED_AT,2024-06-17T16:52:56.575497
R02624,T01229,A0105,INITIATED_BY,2024-04-24T05:54:57.903041
R02625,T01229,M0027,PURCHASED_AT,2024-04-24T05:54:57.903041
R02626,T01230,A0105,INITIATED_BY,2024-04-25T19:54:57.903041
R02627,T01230,M0005,PURCHASED_AT,2024-04-25T19:54:57.903041
R02628,T01231,A0105,INITIATED_BY,2024-04-24T07:54:57.903041
R02629,T01231,M0019,PURCHASED_AT,2024-04-24T07:54:57.903041
R02630,T01232,A0105,INITIATED_BY,2024-04-24T11:54:57.903041
R02631,T01232,M0023,PURCHASED_AT,2024-04-24T11:54:57.903041
R02632,T01233,A0105,INITIATED_BY,2024-04-24T13:54:57.903041
R02633,T01233,M0005,PURCHASED_AT,2024-04-24T13:54:57.903041
R02634,T01234,A0111,INITIATED_BY,2024-06-27T13:57:42.535842
R02635,T01234,M0013,PURCHASED_AT,2024-06-27T13:57:42.535842
R02636,T01235,A0111,INITIATED_BY,2024-06-27T22:57:42.535842
R02637,T01235,M0018,PURCHASED_AT,2024-06-27T22:57:42.535842
R02638,T01236,A0111,INITIATED_BY,2024-06-27T19:57:42.535842
R02639,T01236,M0019,PURCHASED_AT,2024-06-27T19:57:42.535842
R02640,T01237,A0111,INITIATED_BY,2024-06-27T10:57:42.535842
R02641,T01237,M0021,PURCHASED_AT,2024-06-27T10:57:42.535842
R02642,T01238,A0111,INITIATED_BY,2024-06-28T06:57:42.535842
R02643,T01238,M0021,PURCHASED_AT,2024-06-28T06:57:42.535842
R02644,T01239,A0111,INITIATED_BY,2024-06-28T01:57:42.535842
R02645,T01239,M0016,PURCHASED_AT,2024-06-28T01:57:42.535842
R02646,T01240,A0111,INITIATED_BY,2024-06-27T08:57:42.535842
R02647,T01240,M0027,PURCHASED_AT,2024-06-27T08:57:42.535842
R02648,T01241,A0111,INITIATED_BY,2024-06-28T21:57:42.535842
R02649,T01241,M0022,PURCHASED_AT,2024-06-28T21:57:42.535842
R02650,T01242,A0111,INITIATED_BY,2024-06-27T13:57:42.535842
R02651,T01242,M0018,PURCHASED_AT,2024-06-27T13:57:42.535842
R02652,T01243,A0111,INITIATED_BY,2024-06-28T14:57:42.535842
R02653,T01243,M0023,PURCHASED_AT,2024-06-28T14:57:42.535842
R02654,T01244,A0111,INITIATED_BY,2024-06-27T19:57:42.535842
R02655,T01244,M0013,PURCHASED_AT,2024-06-27T19:57:42.535842
R02656,T01245,A0111,INITIATED_BY,2024-06-27T23:57:42.535842
R02657,T01245,M0016,PURCHASED_AT,2024-06-27T23:57:42.535842
R02658,T01246,A0111,INITIATED_BY,2024-06-29T03:57:42.535842
R02659,T01246,M0019,PURCHASED_AT,2024-06-29T03:57:42.535842
R02660,T01247,A0111,INITIATED_BY,2024-06-28T09:57:42.535842
R02661,T01247,M0022,PURCHASED_AT,2024-06-28T09:57:42.535842
R02662,T01248,A0111,INITIATED_BY,2024-06-27T17:57:42.535842
R02663,T01248,M0018,PURCHASED_AT,2024-06-27T17:57:42.535842
R02664,T01249,A0020,INITIATED_BY,2024-02-26T09:44:32.889823
R02665,T01249,M0026,PURCHASED_AT,2024-02-26T09:44:32.889823
R02666,T01250,A0020,INITIATED_BY,2024-02-26T10:02:32.889823
R02667,T01250,M0026,PURCHASED_AT,2024-02-26T10:02:32.889823
R02668,T01251,A0020,INITIATED_BY,2024-02-26T09:59:32.889823
R02669,T01251,M0026,PURCHASED_AT,2024-02-26T09:59:32.889823
R02670,T01252,A0020,INITIATED_BY,2024-02-26T10:18:32.889823
R02671,T01252,M0026,PURCHASED_AT,2024-02-26T10:18:32.889823
R02672,T01253,A0020,INITIATED_BY,2024-02-26T09:51:32.889823
R02673,T01253,M0026,PURCHASED_AT,2024-02-26T09:51:32.889823
R02674,T01254,A0020,INITIATED_BY,2024-02-26T10:09:32.889823
R02675,T01254,M0026,PURCHASED_AT,2024-02-26T10:09:32.889823
R02676,T01255,A0020,INITIATED_BY,2024-02-26T09:43:32.889823
R02677,T01255,M0026,PURCHASED_AT,2024-02-26T09:43:32.889823
R02678,T01256,A0020,INITIATED_BY,2024-02-26T09:54:32.889823
R02679,T01256,M0026,PURCHASED_AT,2024-02-26T09:54:32.889823
R02680,T01257,A0020,INITIATED_BY,2024-02-26T10:23:32.889823
R02681,T01257,M0026,PURCHASED_AT,2024-02-26T10:23:32.889823
R02682,T01258,A0020,INITIATED_BY,2024-02-26T09:41:32.889823
R02683,T01258,M0026,PURCHASED_AT,2024-02-26T09:41:32.889823
R02684,T01259,A0020,INITIATED_BY,2024-02-26T10:03:32.889823
R02685,T01259,M0026,PURCHASED_AT,2024-02-26T10:03:32.889823
R02686,T01260,A0020,INITIATED_BY,2024-02-26T09:57:32.889823
R02687,T01260,M0026,PURCHASED_AT,2024-02-26T09:57:32.889823
R02688,T01261,A0020,INITIATED_BY,2024-02-26T10:23:32.889823
R02689,T01261,M0026,PURCHASED_AT,2024-02-26T10:23:32.889823
R02690,T01262,A0020,INITIATED_BY,2024-02-26T10:04:32.889823
R02691,T01262,M0026,PURCHASED_AT,2024-02-26T10:04:32.889823
R02692,T01263,A0020,INITIATED_BY,2024-02-26T09:32:32.889823
R02693,T01263,M0026,PURCHASED_AT,2024-02-26T09:32:32.889823
R02694,T01264,A0095,INITIATED_BY,2024-05-26T11:18:18.437022
R02695,T01264,M0014,PURCHASED_AT,2024-05-26T11:18:18.437022
R02696,T01265,A0095,INITIATED_BY,2024-05-26T10:43:18.437022
R02697,T01265,M0014,PURCHASED_AT,2024-05-26T10:43:18.437022
R02698,T01266,A0095,INITIATED_BY,2024-05-26T11:10:18.437022
R02699,T01266,M0014,PURCHASED_AT,2024-05-26T11:10:18.437022
R02700,T01267,A0095,INITIATED_BY,2024-05-26T10:37:18.437022
R02701,T01267,M0014,PURCHASED_AT,2024-05-26T10:37:18.437022
R02702,T01268,A0095,INITIATED_BY,2024-05-26T10:35:18.437022
R02703,T01268,M0014,PURCHASED_AT,2024-05-26T10:35:18.437022
R02704,T01269,A0095,INITIATED_BY,2024-05-26T11:12:18.437022
R02705,T01269,M0014,PURCHASED_AT,2024-05-26T11:12:18.437022
R02706,T01270,A0095,INITIATED_BY,2024-05-26T10:49:18.437022
R02707,T01270,M0014,PURCHASED_AT,2024-05-26T10:49:18.437022
R02708,T01271,A0095,INITIATED_BY,2024-05-26T11:04:18.437022
R02709,T01271,M0014,PURCHASED_AT,2024-05-26T11:04:18.437022
R02710,T01272,A0095,INITIATED_BY,2024-05-26T11:25:18.437022
R02711,T01272,M0014,PURCHASED_AT,2024-05-26T11:25:18.437022
R02712,T01273,A0095,INITIATED_BY,2024-05-26T10:32:18.437022
R02713,T01273,M0014,PURCHASED_AT,2024-05-26T10:32:18.437022
R02714,T01274,A0095,INITIATED_BY,2024-05-26T11:06:18.437022
R02715,T01274,M0014,PURCHASED_AT,2024-05-26T11:06:18.437022
R02716,T01275,A0095,INITIATED_BY,2024-05-26T10:41:18.437022
R02717,T01275,M0014,PURCHASED_AT,2024-05-26T10:41:18.437022
R02718,T01276,A0095,INITIATED_BY,2024-05-26T10:45:18.437022
R02719,T01276,M0014,PURCHASED_AT,2024-05-26T10:45:18.437022
R02720,T01277,A0095,INITIATED_BY,2024-05-26T11:24:18.437022
R02721,T01277,M0014,PURCHASED_AT,2024-05-26T11:24:18.437022
R02722,T01278,A0095,INITIATED_BY,2024-05-26T11:10:18.437022
R02723,T01278,M0014,PURCHASED_AT,2024-05-26T11:10:18.437022
R02724,T01279,A0130,INITIATED_BY,2024-06-10T14:26:57.012060
R02725,T01279,M0014,PURCHASED_AT,2024-06-10T14:26:57.012060
R02726,T01280,A0130,INITIATED_BY,2024-06-10T14:03:57.012060
R02727,T01280,M0014,PURCHASED_AT,2024-06-10T14:03:57.012060
R02728,T01281,A0130,INITIATED_BY,2024-06-10T13:55:57.012060
R02729,T01281,M0014,PURCHASED_AT,2024-06-10T13:55:57.012060
R02730,T01282,A0130,INITIATED_BY,2024-06-10T14:34:57.012060
R02731,T01282,M0014,PURCHASED_AT,2024-06-10T14:34:57.012060
R02732,T01283,A0130,INITIATED_BY,2024-06-10T13:45:57.012060
R02733,T01283,M0014,PURCHASED_AT,2024-06-10T13:45:57.012060
R02734,T01284,A0130,INITIATED_BY,2024-06-10T14:09:57.012060
R02735,T01284,M0014,PURCHASED_AT,2024-06-10T14:09:57.012060
R02736,T01285,A0130,INITIATED_BY,2024-06-10T14:11:57.012060
R02737,T01285,M0014,PURCHASED_AT,2024-06-10T14:11:57.012060
R02738,T01286,A0130,INITIATED_BY,2024-06-10T14:03:57.012060
R02739,T01286,M0014,PURCHASED_AT,2024-06-10T14:03:57.012060
R02740,T01287,A0130,INITIATED_BY,2024-06-10T13:58:57.012060
R02741,T01287,M0014,PURCHASED_AT,2024-06-10T13:58:57.012060
R02742,T01288,A0130,INITIATED_BY,2024-06-10T14:01:57.012060
R02743,T01288,M0014,PURCHASED_AT,2024-06-10T14:01:57.012060
R02744,T01289,A0130,INITIATED_BY,2024-06-10T14:33:57.012060
R02745,T01289,M0014,PURCHASED_AT,2024-06-10T14:33:57.012060
R02746,T01290,A0130,INITIATED_BY,2024-06-10T13:43:57.012060
R02747,T01290,M0014,PURCHASED_AT,2024-06-10T13:43:57.012060
R02748,T01291,A0130,INITIATED_BY,2024-06-10T14:01:57.012060
R02749,T01291,M0014,PURCHASED_AT,2024-06-10T14:01:57.012060
R02750,T01292,A0130,INITIATED_BY,2024-06-10T14:08:57.012060
R02751,T01292,M0014,PURCHASED_AT,2024-06-10T14:08:57.012060
R02752,T01293,A0130,INITIATED_BY,2024-06-10T14:17:57.012060
R02753,T01293,M0014,PURCHASED_AT,2024-06-10T14:17:57.012060
R02754,T01294,A0127,INITIATED_BY,2024-01-08T01:57:18.031798
R02755,T01294,M0021,PURCHASED_AT,2024-01-08T01:57:18.031798
R02756,T01295,A0127,INITIATED_BY,2024-01-08T02:02:18.031798
R02757,T01295,M0021,PURCHASED_AT,2024-01-08T02:02:18.031798
R02758,T01296,A0127,INITIATED_BY,2024-01-08T02:22:18.031798
R02759,T01296,M0021,PURCHASED_AT,2024-01-08T02:22:18.031798
R02760,T01297,A0127,INITIATED_BY,2024-01-08T02:13:18.031798
R02761,T01297,M0021,PURCHASED_AT,2024-01-08T02:13:18.031798
R02762,T01298,A0127,INITIATED_BY,2024-01-08T02:18:18.031798
R02763,T01298,M0021,PURCHASED_AT,2024-01-08T02:18:18.031798
R02764,T01299,A0127,INITIATED_BY,2024-01-08T02:31:18.031798
R02765,T01299,M0021,PURCHASED_AT,2024-01-08T02:31:18.031798
R02766,T01300,A0127,INITIATED_BY,2024-01-08T02:27:18.031798
R02767,T01300,M0021,PURCHASED_AT,2024-01-08T02:27:18.031798
R02768,T01301,A0127,INITIATED_BY,2024-01-08T02:21:18.031798
R02769,T01301,M0021,PURCHASED_AT,2024-01-08T02:21:18.031798
R02770,T01302,A0127,INITIATED_BY,2024-01-08T02:25:18.031798
R02771,T01302,M0021,PURCHASED_AT,2024-01-08T02:25:18.031798
R02772,T01303,A0127,INITIATED_BY,2024-01-08T02:37:18.031798
R02773,T01303,M0021,PURCHASED_AT,2024-01-08T02:37:18.031798
R02774,T01304,A0127,INITIATED_BY,2024-01-08T02:03:18.031798
R02775,T01304,M0021,PURCHASED_AT,2024-01-08T02:03:18.031798
R02776,T01305,A0127,INITIATED_BY,2024-01-08T02:35:18.031798
R02777,T01305,M0021,PURCHASED_AT,2024-01-08T02:35:18.031798
R02778,T01306,A0127,INITIATED_BY,2024-01-08T02:10:18.031798
R02779,T01306,M0021,PURCHASED_AT,2024-01-08T02:10:18.031798
R02780,T01307,A0127,INITIATED_BY,2024-01-08T01:56:18.031798
R02781,T01307,M0021,PURCHASED_AT,2024-01-08T01:56:18.031798
R02782,T01308,A0127,INITIATED_BY,2024-01-08T02:16:18.031798
R02783,T01308,M0021,PURCHASED_AT,2024-01-08T02:16:18.031798
R02784,T01309,A0096,INITIATED_BY,2024-05-11T02:19:23.740377
R02785,T01309,M0008,PURCHASED_AT,2024-05-11T02:19:23.740377
R02786,T01310,A0096,INITIATED_BY,2024-05-11T02:55:23.740377
R02787,T01310,M0008,PURCHASED_AT,2024-05-11T02:55:23.740377
R02788,T01311,A0096,INITIATED_BY,2024-05-11T02:32:23.740377
R02789,T01311,M0008,PURCHASED_AT,2024-05-11T02:32:23.740377
R02790,T01312,A0096,INITIATED_BY,2024-05-11T02:43:23.740377
R02791,T01312,M0008,PURCHASED_AT,2024-05-11T02:43:23.740377
R02792,T01313,A0096,INITIATED_BY,2024-05-11T03:08:23.740377
R02793,T01313,M0008,PURCHASED_AT,2024-05-11T03:08:23.740377
R02794,T01314,A0096,INITIATED_BY,2024-05-11T02:12:23.740377
R02795,T01314,M0008,PURCHASED_AT,2024-05-11T02:12:23.740377
R02796,T01315,A0096,INITIATED_BY,2024-05-11T02:59:23.740377
R02797,T01315,M0008,PURCHASED_AT,2024-05-11T02:59:23.740377
R02798,T01316,A0096,INITIATED_BY,2024-05-11T02:12:23.740377
R02799,T01316,M0008,PURCHASED_AT,2024-05-11T02:12:23.740377
R02800,T01317,A0096,INITIATED_BY,2024-05-11T02:13:23.740377
R02801,T01317,M0008,PURCHASED_AT,2024-05-11T02:13:23.740377
R02802,T01318,A0096,INITIATED_BY,2024-05-11T02:53:23.740377
R02803,T01318,M0008,PURCHASED_AT,2024-05-11T02:53:23.740377
R02804,T01319,A0096,INITIATED_BY,2024-05-11T03:00:23.740377
R02805,T01319,M0008,PURCHASED_AT,2024-05-11T03:00:23.740377
R02806,T01320,A0096,INITIATED_BY,2024-05-11T02:53:23.740377
R02807,T01320,M0008,PURCHASED_AT,2024-05-11T02:53:23.740377
R02808,T01321,A0096,INITIATED_BY,2024-05-11T02:17:23.740377
R02809,T01321,M0008,PURCHASED_AT,2024-05-11T02:17:23.740377
R02810,T01322,A0096,INITIATED_BY,2024-05-11T02:16:23.740377
R02811,T01322,M0008,PURCHASED_AT,2024-05-11T02:16:23.740377
R02812,T01323,A0096,INITIATED_BY,2024-05-11T03:04:23.740377
R02813,T01323,M0008,PURCHASED_AT,2024-05-11T03:04:23.740377
R02814,T01324,A0098,INITIATED_BY,2024-04-25T04:07:00
R02815,T01324,M0017,PURCHASED_AT,2024-04-25T04:07:00
R02816,T01325,A0098,INITIATED_BY,2024-04-29T03:20:00
R02817,T01325,M0025,PURCHASED_AT,2024-04-29T03:20:00
R02818,T01326,A0098,INITIATED_BY,2024-01-17T03:45:00
R02819,T01326,M0003,PURCHASED_AT,2024-01-17T03:45:00
R02820,T01327,A0098,INITIATED_BY,2024-04-29T04:54:00
R02821,T01327,M0007,PURCHASED_AT,2024-04-29T04:54:00
R02822,T01328,A0098,INITIATED_BY,2024-06-24T02:13:00
R02823,T01328,M0001,PURCHASED_AT,2024-06-24T02:13:00
R02824,T01329,A0098,INITIATED_BY,2024-05-28T02:31:00
R02825,T01329,M0004,PURCHASED_AT,2024-05-28T02:31:00
R02826,T01330,A0149,INITIATED_BY,2024-05-08T04:09:00
R02827,T01330,M0028,PURCHASED_AT,2024-05-08T04:09:00
R02828,T01331,A0149,INITIATED_BY,2024-02-09T03:24:00
R02829,T01331,M0015,PURCHASED_AT,2024-02-09T03:24:00
R02830,T01332,A0149,INITIATED_BY,2024-05-21T02:04:00
R02831,T01332,M0009,PURCHASED_AT,2024-05-21T02:04:00
R02832,T01333,A0149,INITIATED_BY,2024-06-21T04:41:00
R02833,T01333,M0004,PURCHASED_AT,2024-06-21T04:41:00
R02834,T01334,A0149,INITIATED_BY,2024-05-14T02:01:00
R02835,T01334,M0029,PURCHASED_AT,2024-05-14T02:01:00
R02836,T01335,A0144,INITIATED_BY,2024-03-27T04:28:00
R02837,T01335,M0012,PURCHASED_AT,2024-03-27T04:28:00
R02838,T01336,A0144,INITIATED_BY,2024-03-05T02:09:00
R02839,T01336,M0013,PURCHASED_AT,2024-03-05T02:09:00
R02840,T01337,A0144,INITIATED_BY,2024-01-10T03:23:00
R02841,T01337,M0004,PURCHASED_AT,2024-01-10T03:23:00
R02842,T01338,A0150,INITIATED_BY,2024-06-16T02:18:00
R02843,T01338,M0007,PURCHASED_AT,2024-06-16T02:18:00
R02844,T01339,A0150,INITIATED_BY,2024-04-05T03:33:00
R02845,T01339,M0014,PURCHASED_AT,2024-04-05T03:33:00
R02846,T01340,A0150,INITIATED_BY,2024-04-26T02:14:00
R02847,T01340,M0004,PURCHASED_AT,2024-04-26T02:14:00
R02848,T01341,A0150,INITIATED_BY,2024-04-14T02:04:00
R02849,T01341,M0018,PURCHASED_AT,2024-04-14T02:04:00
R02850,T01342,A0150,INITIATED_BY,2024-06-08T04:45:00
R02851,T01342,M0013,PURCHASED_AT,2024-06-08T04:45:00
R02852,T01343,A0150,INITIATED_BY,2024-02-09T04:17:00
R02853,T01343,M0016,PURCHASED_AT,2024-02-09T04:17:00
R02854,T01344,A0150,INITIATED_BY,2024-03-03T03:45:00
R02855,T01344,M0020,PURCHASED_AT,2024-03-03T03:45:00
R02856,T01345,A0150,INITIATED_BY,2024-01-18T04:58:00
R02857,T01345,M0023,PURCHASED_AT,2024-01-18T04:58:00
R02858,T01346,A0147,INITIATED_BY,2024-01-31T19:29:25.085386
R02859,T01346,M0022,PURCHASED_AT,2024-01-31T19:29:25.085386
R02860,T01347,A0147,INITIATED_BY,2024-01-31T19:31:25.085386
R02861,T01347,M0022,PURCHASED_AT,2024-01-31T19:31:25.085386
R02862,T01348,A0147,INITIATED_BY,2024-01-31T19:33:25.085386
R02863,T01348,M0022,PURCHASED_AT,2024-01-31T19:33:25.085386
R02864,T01349,A0147,INITIATED_BY,2024-01-31T19:43:25.085386
R02865,T01349,M0022,PURCHASED_AT,2024-01-31T19:43:25.085386
R02866,T01350,A0118,INITIATED_BY,2024-01-04T18:28:18.574818
R02867,T01350,M0009,PURCHASED_AT,2024-01-04T18:28:18.574818
R02868,T01351,A0118,INITIATED_BY,2024-01-04T18:30:18.574818
R02869,T01351,M0009,PURCHASED_AT,2024-01-04T18:30:18.574818
R02870,T01352,A0118,INITIATED_BY,2024-01-04T18:32:18.574818
R02871,T01352,M0009,PURCHASED_AT,2024-01-04T18:32:18.574818
R02872,T01353,A0118,INITIATED_BY,2024-01-04T18:42:18.574818
R02873,T01353,M0009,PURCHASED_AT,2024-01-04T18:42:18.574818
R02874,T01354,A0118,INITIATED_BY,2024-01-04T18:47:18.574818
